master,object,X_cm,Y_cm,Z_cm,yaw_deg,pitch_deg,roll_deg,scale_x,scale_y,scale_z
KRM_M43_ROOM_unit_ball_Antique_gilded_bronze,Wing ceiling beam rosette.003,-2300.0,590.0,1260.0,-0.0,0.0,-0.0,0.09,0.09,0.05
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing crown cornice gilt,2300.0,579.0,823.0,-0.0,0.0,-0.0,13.6,0.16,0.12
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing crown cornice gilt.001,2300.0,579.0,1377.0,-0.0,0.0,-0.0,13.6,0.16,0.12
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing crown cornice gilt.002,2977.0,579.0,1100.0,-0.0,0.0,-0.0,0.16,5.7,0.12
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing crown cornice gilt.003,1630.5,579.0,1100.0,-0.0,0.0,-0.0,0.16,5.7,0.12
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing ceiling beam gilt,2300.0,594.0,940.0,-0.0,0.0,-0.0,13.4,0.1,0.06
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing ceiling beam gilt.001,2300.0,594.0,1260.0,-0.0,0.0,-0.0,13.4,0.1,0.06
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing ceiling beam gilt.002,2300.0,594.0,1100.0,-0.0,0.0,-0.0,0.1,5.6,0.06
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing crown cornice gilt.004,-2300.0,579.0,823.0,-0.0,0.0,-0.0,13.6,0.16,0.12
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing crown cornice gilt.005,-2300.0,579.0,1377.0,-0.0,0.0,-0.0,13.6,0.16,0.12
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing crown cornice gilt.006,-2977.0,579.0,1100.0,-0.0,0.0,-0.0,0.16,5.7,0.12
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing crown cornice gilt.007,-1630.5,579.0,1100.0,-0.0,0.0,-0.0,0.16,5.7,0.12
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing ceiling beam gilt.003,-2300.0,594.0,940.0,-0.0,0.0,-0.0,13.4,0.1,0.06
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing ceiling beam gilt.004,-2300.0,594.0,1260.0,-0.0,0.0,-0.0,13.4,0.1,0.06
KRM_M44_ROOM_unit_box_Antique_gilded_bronze,Wing ceiling beam gilt.005,-2300.0,594.0,1100.0,-0.0,0.0,-0.0,0.1,5.6,0.06
KRM_M45_ROOM_unit_box_Ivory_marble,Wing ceiling marble slab,2300.0,600.0,1100.0,-0.0,0.0,-0.0,14.0,6.3,0.2
KRM_M45_ROOM_unit_box_Ivory_marble,Wing ceiling marble slab.001,-2300.0,600.0,1100.0,-0.0,0.0,-0.0,14.0,6.3,0.2
KRM_M46_ROOM_unit_cyl_Sapphire_stone,Wing ceiling sapphire medallion,2000.0,596.0,1100.0,-0.0,0.0,-0.0,0.45,0.45,0.03
KRM_M46_ROOM_unit_cyl_Sapphire_stone,Wing ceiling sapphire medallion.001,2600.0,596.0,1100.0,-0.0,0.0,-0.0,0.45,0.45,0.03
KRM_M46_ROOM_unit_cyl_Sapphire_stone,Wing ceiling sapphire medallion.002,-2000.0,596.0,1100.0,-0.0,0.0,-0.0,0.45,0.45,0.03
KRM_M46_ROOM_unit_cyl_Sapphire_stone,Wing ceiling sapphire medallion.003,-2600.0,596.0,1100.0,-0.0,0.0,-0.0,0.45,0.45,0.03
KRM_M47_Sphere.005,Standard finial,-500.0,478.0,-3780.0,-0.0,0.0,-0.0,0.1,0.1,0.22
KRM_M47_Sphere.005,Standard finial.001,500.0,478.0,-3780.0,-0.0,0.0,-0.0,0.1,0.1,0.22
